ase_id,chr,strand,out_donor,out_acceptor,in_junction
chr14@+@105391249^105391500-@105391249^105391631-,chr14,+,105391249^,105391500-,105391249^105391631-
chr14@+@105391766^105392619-@105391766^105392761-,chr14,+,105391766^,105392619-,105391766^105392761-
chr14@+@105464147^105464416-@105464147^105464463-,chr14,+,105464147^,105464416-,105464147^105464463-
chr14@+@105474905^105478266-@105474905^105478450-,chr14,+,105474905^,105478266-,105474905^105478450-
chr14@+@105486972^105487199-@105486972^105487213-,chr14,+,105486972^,105487199-,105486972^105487213-
chr14@+@105491700^105492107-@105491700^105492148-,chr14,+,105491700^,105492107-,105491700^105492148-
chr15@+@20283659^20284155-@20283659^20284160-,chr15,+,20283659^,20284155-,20283659^20284160-
chr15@-@20453351^20452588-@20453351^20452559-,chr15,-,20453351^,20452588-,20453351^20452559-
chr15@+@20990728^20991131-@20990728^20991291-,chr15,+,20990728^,20991131-,20990728^20991291-
chr15@-@21496865^21495628-@21496865^21495592-,chr15,-,21496865^,21495628-,21496865^21495592-
chr15@-@22774541^22773867-@22774541^22773725-,chr15,-,22774541^,22773867-,22774541^22773725-
chr15@+@22845267^22851639-@22845267^22851709-,chr15,+,22845267^,22851639-,22845267^22851709-
chr15@-@23030885^23027309-@23030885^23027306-,chr15,-,23030885^,23027309-,23030885^23027306-
chr15@-@23030885^23027309-@23030885^23027297-,chr15,-,23030885^,23027309-,23030885^23027297-
chr15@-@23030885^23027306-@23030885^23027297-,chr15,-,23030885^,23027306-,23030885^23027297-
chr15@-@23021959^23019380-@23021959^23019334-,chr15,-,23021959^,23019380-,23021959^23019334-
chr15@+@23167240^23167325-@23167240^23167330-,chr15,+,23167240^,23167325-,23167240^23167330-
chr15@+@23359209^23360229-@23359209^23360232-,chr15,+,23359209^,23360229-,23359209^23360232-
chr15@-@23442450^23442120-@23442450^23442058-,chr15,-,23442450^,23442120-,23442450^23442058-
chr15@+@24225895^24233842-@24225895^24233955-,chr15,+,24225895^,24233842-,24225895^24233955-
chr15@+@24278352^24287559-@24278352^24287564-,chr15,+,24278352^,24287559-,24278352^24287564-
chr15@+@24396856^24397047-@24396856^24397067-,chr15,+,24396856^,24397047-,24396856^24397067-
chr15@+@24533952^24535680-@24533952^24535697-,chr15,+,24533952^,24535680-,24533952^24535697-
chr15@+@24566800^24567892-@24566800^24567897-,chr15,+,24566800^,24567892-,24566800^24567897-
chr15@+@24968082^24974288-@24968082^24974387-,chr15,+,24968082^,24974288-,24968082^24974387-
chr15@+@24968082^24974387-@24968082^24974398-,chr15,+,24968082^,24974387-,24968082^24974398-
chr15@+@24968082^24974311-@24968082^24974387-,chr15,+,24968082^,24974311-,24968082^24974387-
chr15@+@24968082^24974288-@24968082^24974398-,chr15,+,24968082^,24974288-,24968082^24974398-
chr15@+@24968082^24974288-@24968082^24974311-,chr15,+,24968082^,24974288-,24968082^24974311-
chr15@+@24968082^24974311-@24968082^24974398-,chr15,+,24968082^,24974311-,24968082^24974398-
chr15@+@25054866^25055074-@25054866^25055079-,chr15,+,25054866^,25055074-,25054866^25055079-
chr15@+@25054866^25054970-@25054866^25055074-,chr15,+,25054866^,25054970-,25054866^25055074-
chr15@+@25054866^25054970-@25054866^25055079-,chr15,+,25054866^,25054970-,25054866^25055079-
chr15@+@25053967^25056483-@25053967^25056489-,chr15,+,25053967^,25056483-,25053967^25056489-
chr15@+@25065454^25067409-@25065454^25067412-,chr15,+,25065454^,25067409-,25065454^25067412-
chr15@+@25064855^25067409-@25064855^25067412-,chr15,+,25064855^,25067409-,25064855^25067412-
chr15@+@25067531^25070120-@25067531^25070126-,chr15,+,25067531^,25070120-,25067531^25070126-
chr15@+@25082705^25083367-@25082705^25083396-,chr15,+,25082705^,25083367-,25082705^25083396-
chr15@+@25087599^25089614-@25087599^25089912-25090010^25091590-,chr15,+,25087599^,25089614-,25087599^25089912-25090010^25091590-
chr15@+@25093974^25095627-@25093974^25095719-,chr15,+,25093974^,25095627-,25093974^25095719-
chr15@+@25100890^25101823-@25100890^25103859-,chr15,+,25100890^,25101823-,25100890^25103859-
chr15@+@25099278^25101823-@25099278^25103859-,chr15,+,25099278^,25101823-,25099278^25103859-
chr15@+@25111894^25115266-@25111894^25115299-,chr15,+,25111894^,25115266-,25111894^25115299-
chr15@+@25109715^25111765-@25109715^25115299-,chr15,+,25109715^,25111765-,25109715^25115299-
chr15@+@25111894^25115299-@25111894^25117410-,chr15,+,25111894^,25115299-,25111894^25117410-
chr15@+@25109715^25111765-@25109715^25115299-25115656^25117410-,chr15,+,25109715^,25111765-,25109715^25115299-25115656^25117410-
chr15@+@25117515^25118268-@25117515^25118271-,chr15,+,25117515^,25118268-,25117515^25118271-
chr15@+@25232755^25232868-@25232755^25233591-,chr15,+,25232755^,25232868-,25232755^25233591-
chr15@+@25240212^25241400-@25240212^25241559-,chr15,+,25240212^,25241400-,25240212^25241559-
chr15@+@25268453^25269605-@25268453^25269610-,chr15,+,25268453^,25269605-,25268453^25269610-
chr15@+@25277409^25278843-@25277409^25278847-,chr15,+,25277409^,25278843-,25277409^25278847-
chr15@-@25408620^25407228-@25408620^25407137-,chr15,-,25408620^,25407228-,25408620^25407137-
chr15@-@25408620^25407262-@25408620^25407137-,chr15,-,25408620^,25407262-,25408620^25407137-
chr15@-@25408620^25407212-@25408620^25407137-,chr15,-,25408620^,25407212-,25408620^25407137-
chr15@-@25408620^25407262-@25408620^25407228-,chr15,-,25408620^,25407262-,25408620^25407228-
chr15@-@25408620^25407228-@25408620^25407212-,chr15,-,25408620^,25407228-,25408620^25407212-
chr15@-@25408620^25407262-@25408620^25407212-,chr15,-,25408620^,25407262-,25408620^25407212-
chr15@-@25405461^25375763-@25405461^25375567-,chr15,-,25405461^,25375763-,25405461^25375567-
chr15@-@25691715^25687996-@25691715^25687828-,chr15,-,25691715^,25687996-,25691715^25687828-
chr15@+@26131749^26132291-@26131749^26132307-,chr15,+,26131749^,26132291-,26131749^26132307-
chr15@-@30393794^30393496-@30393794^30393299-,chr15,-,30393794^,30393496-,30393794^30393299-
chr15@+@30914091^30918083-@30914091^30918164-,chr15,+,30914091^,30918083-,30914091^30918164-
chr15@+@30922354^30925096-@30922354^30925127-,chr15,+,30922354^,30925096-,30922354^30925127-
chr15@+@32101347^32111790-@32101347^32111827-,chr15,+,32101347^,32111790-,32101347^32111827-
chr15@+@32101347^32111790-@32101347^32111800-,chr15,+,32101347^,32111790-,32101347^32111800-
chr15@+@32101347^32111800-@32101347^32111827-,chr15,+,32101347^,32111800-,32101347^32111827-
chr15@+@32111899^32112237-@32111899^32112240-,chr15,+,32111899^,32112237-,32111899^32112240-
chr15@+@32157775^32158412-@32157775^32158484-,chr15,+,32157775^,32158412-,32157775^32158484-
chr15@+@32158606^32159569-@32158606^32159578-,chr15,+,32158606^,32159569-,32158606^32159578-
chr15@+@32157775^32158412-@32157775^32158484-32158606^32159569-,chr15,+,32157775^,32158412-,32157775^32158484-32158606^32159569-
chr15@+@32629762^32632979-@32629762^32633063-,chr15,+,32629762^,32632979-,32629762^32633063-
chr15@+@32679915^32684557-@32679915^32684560-,chr15,+,32679915^,32684557-,32679915^32684560-
chr15@+@33722895^33724065-@33722895^33724068-,chr15,+,33722895^,33724065-,33722895^33724068-
chr15@+@33842035^33844841-@33842035^33844862-,chr15,+,33842035^,33844841-,33842035^33844862-
chr15@+@33842035^33844858-@33842035^33844862-,chr15,+,33842035^,33844858-,33842035^33844862-
chr15@+@33842035^33844841-@33842035^33844858-,chr15,+,33842035^,33844841-,33842035^33844858-
chr15@-@33870935^33867855-@33870935^33867590-,chr15,-,33870935^,33867855-,33870935^33867590-
chr15@+@34225200^34225515-@34225200^34225564-,chr15,+,34225200^,34225515-,34225200^34225564-
chr15@+@34225200^34225536-@34225200^34225564-,chr15,+,34225200^,34225536-,34225200^34225564-
chr15@+@34225200^34225515-@34225200^34225536-,chr15,+,34225200^,34225515-,34225200^34225536-
chr15@+@34227846^34228429-@34227846^34228437-,chr15,+,34227846^,34228429-,34227846^34228437-
chr15@-@34337332^34336752-@34337332^34336601-,chr15,-,34337332^,34336752-,34337332^34336601-
chr15@-@34238965^34238401-@34238965^34238331-,chr15,-,34238965^,34238401-,34238965^34238331-
chr15@-@34337961^34336667-@34337961^34336601-,chr15,-,34337961^,34336667-,34337961^34336601-
chr15@-@34337961^34336686-@34337961^34336601-,chr15,-,34337961^,34336686-,34337961^34336601-
chr15@-@34337961^34336752-@34337961^34336601-,chr15,-,34337961^,34336752-,34337961^34336601-
chr15@-@34337961^34336686-@34337961^34336667-,chr15,-,34337961^,34336686-,34337961^34336667-
chr15@-@34337961^34336752-@34337961^34336667-,chr15,-,34337961^,34336752-,34337961^34336667-
chr15@-@34337961^34336752-@34337961^34336686-,chr15,-,34337961^,34336752-,34337961^34336686-
chr15@-@34238965^34238401-@34238965^34238331-,chr15,-,34238965^,34238401-,34238965^34238331-
chr15@+@34343702^34345857-@34343702^34345942-,chr15,+,34343702^,34345857-,34343702^34345942-
chr15@-@34364194^34364073-@34364194^34364072-,chr15,-,34364194^,34364073-,34364194^34364072-
chr15@+@36709288^36709838-@36709288^36709856-,chr15,+,36709288^,36709838-,36709288^36709856-
chr15@-@37097967^37096430-@37097967^37096407-,chr15,-,37097967^,37096430-,37097967^37096407-
chr15@-@36896628^36895261-@36896628^36895240-,chr15,-,36896628^,36895261-,36896628^36895240-
chr15@-@38500103^38499184-@38500103^38498946-,chr15,-,38500103^,38499184-,38500103^38498946-
chr15@+@38628155^38688894-@38628155^38689238-,chr15,+,38628155^,38688894-,38628155^38689238-
chr15@+@39019324^39024154-@39019324^39024213-,chr15,+,39019324^,39024154-,39019324^39024213-
chr15@+@39477967^39479216-@39477967^39479222-,chr15,+,39477967^,39479216-,39477967^39479222-
chr15@-@39514075^39513863-@39514075^39513851-,chr15,-,39514075^,39513863-,39514075^39513851-
chr15@+@39581228^39581708-@39581228^39581829-,chr15,+,39581228^,39581708-,39581228^39581829-
chr15@-@40039093^40038948-@40039093^40038394-,chr15,-,40039093^,40038948-,40039093^40038394-
chr15@-@40038282^40037355-@40038282^40037348-,chr15,-,40038282^,40037355-,40038282^40037348-
chr15@+@40046069^40064296-@40046069^40064461-,chr15,+,40046069^,40064296-,40046069^40064461-
chr15@-@40108773^40108386-@40108773^40108357-,chr15,-,40108773^,40108386-,40108773^40108357-
chr15@+@40253289^40263799-@40253289^40263804-,chr15,+,40253289^,40263799-,40253289^40263804-
chr15@+@40383322^40386362-@40383322^40386405-,chr15,+,40383322^,40386362-,40383322^40386405-
chr15@+@40387206^40389489-@40387206^40389506-,chr15,+,40387206^,40389489-,40387206^40389506-
chr15@+@40383322^40389489-@40383322^40389506-,chr15,+,40383322^,40389489-,40383322^40389506-
chr15@+@40459896^40461912-@40459896^40461915-,chr15,+,40459896^,40461912-,40459896^40461915-
chr15@+@40464547^40465335-@40464547^40465344-,chr15,+,40464547^,40465335-,40464547^40465344-
chr15@-@40564976^40563027-@40564976^40563022-,chr15,-,40564976^,40563027-,40564976^40563022-
chr15@+@40610297^40611478-@40610297^40611484-,chr15,+,40610297^,40611478-,40610297^40611484-
chr15@-@40751986^40751670-@40751986^40751569-,chr15,-,40751986^,40751670-,40751986^40751569-
chr15@-@40744977^40744227-@40744977^40744149-,chr15,-,40744977^,40744227-,40744977^40744149-
chr15@+@40764216^40765827-@40764216^40765860-,chr15,+,40764216^,40765827-,40764216^40765860-
chr15@-@40776542^40776401-@40776542^40776292-,chr15,-,40776542^,40776401-,40776542^40776292-
chr15@+@40807868^40809119-@40807868^40809156-,chr15,+,40807868^,40809119-,40807868^40809156-
chr15@+@40810757^40813323-@40810757^40813338-,chr15,+,40810757^,40813323-,40810757^40813338-
chr15@+@40853251^40853489-@40853251^40853549-,chr15,+,40853251^,40853489-,40853251^40853549-
chr15@+@41358258^41365402-@41358258^41365405-,chr15,+,41358258^,41365402-,41358258^41365405-
chr15@+@41349241^41350988-@41349241^41350991-,chr15,+,41349241^,41350988-,41349241^41350991-
chr15@+@41349241^41350988-@41349241^41351033-,chr15,+,41349241^,41350988-,41349241^41351033-
chr15@+@41349241^41350991-@41349241^41351033-,chr15,+,41349241^,41350991-,41349241^41351033-
chr15@+@41358258^41365402-@41358258^41365405-,chr15,+,41358258^,41365402-,41358258^41365405-
chr15@-@41507562^41507290-@41507562^41507174-,chr15,-,41507562^,41507290-,41507562^41507174-
chr15@-@41508069^41507657-@41508069^41507174-,chr15,-,41508069^,41507657-,41508069^41507174-
chr15@-@41526898^41525165-@41526898^41525148-,chr15,-,41526898^,41525165-,41526898^41525148-
chr15@+@41571118^41571549-@41571118^41571595-,chr15,+,41571118^,41571549-,41571118^41571595-
chr15@+@41572564^41573002-@41572564^41573017-,chr15,+,41572564^,41573002-,41572564^41573017-
chr15@-@41610144^41609952-@41610144^41609898-,chr15,-,41610144^,41609952-,41610144^41609898-
chr15@-@41610144^41609952-@41610144^41609916-,chr15,-,41610144^,41609952-,41610144^41609916-
chr15@-@41610144^41609916-@41610144^41609898-,chr15,-,41610144^,41609916-,41610144^41609898-
chr15@+@41814739^41815259-@41814739^41815624-,chr15,+,41814739^,41815259-,41814739^41815624-
chr15@+@41828188^41834740-@41828188^41834894-,chr15,+,41828188^,41834740-,41828188^41834894-
chr15@+@41835644^41836052-@41835644^41836148-,chr15,+,41835644^,41836052-,41835644^41836148-
chr15@+@41893078^41893742-@41893078^41895523-,chr15,+,41893078^,41893742-,41893078^41895523-
chr15@+@41893078^41893742-@41893078^41893756-,chr15,+,41893078^,41893742-,41893078^41893756-
chr15@+@41893078^41893742-@41893078^41895584-,chr15,+,41893078^,41893742-,41893078^41895584-
chr15@+@41893078^41893742-@41893078^41895580-,chr15,+,41893078^,41893742-,41893078^41895580-
chr15@+@41893078^41893742-@41893078^41895227-41895336^41895580-,chr15,+,41893078^,41893742-,41893078^41895227-41895336^41895580-
chr15@+@41893078^41893756-@41893078^41895523-,chr15,+,41893078^,41893756-,41893078^41895523-
chr15@+@41893078^41895523-@41893078^41895584-,chr15,+,41893078^,41895523-,41893078^41895584-
chr15@+@41893078^41895523-@41893078^41895580-,chr15,+,41893078^,41895523-,41893078^41895580-
chr15@+@41893078^41893756-@41893078^41895584-,chr15,+,41893078^,41893756-,41893078^41895584-
chr15@+@41893078^41893756-@41893078^41895580-,chr15,+,41893078^,41893756-,41893078^41895580-
chr15@+@41893078^41893756-@41893078^41895227-41895336^41895580-,chr15,+,41893078^,41893756-,41893078^41895227-41895336^41895580-
chr15@+@41893078^41895580-@41893078^41895584-,chr15,+,41893078^,41895580-,41893078^41895584-
chr15@-@42155517^42154525-@42155517^42154458-,chr15,-,42155517^,42154525-,42155517^42154458-
chr15@-@42152688^42150777-@42152688^42150712-,chr15,-,42152688^,42150777-,42152688^42150712-
chr15@+@42408324^42409282-@42408324^42409303-,chr15,+,42408324^,42409282-,42408324^42409303-
chr15@+@42409995^42410428-@42409995^42410432-,chr15,+,42409995^,42410428-,42409995^42410432-
chr15@+@42409995^42410408-@42409995^42410428-,chr15,+,42409995^,42410408-,42409995^42410428-
chr15@+@42409995^42410408-@42409995^42410432-,chr15,+,42409995^,42410408-,42409995^42410432-
chr15@+@42410496^42410588-@42410496^42410642-,chr15,+,42410496^,42410588-,42410496^42410642-
chr15@+@42411345^42411747-@42411345^42412086-,chr15,+,42411345^,42411747-,42411345^42412086-
chr15@-@42442073^42439813-@42442073^42439552-,chr15,-,42442073^,42439813-,42442073^42439552-
chr15@+@42512996^42513336-@42512996^42513399-,chr15,+,42512996^,42513336-,42512996^42513399-
chr15@+@42512996^42513174-@42512996^42513399-,chr15,+,42512996^,42513174-,42512996^42513399-
chr15@+@42512996^42513174-@42512996^42513336-,chr15,+,42512996^,42513174-,42512996^42513336-
chr15@+@42560870^42561270-@42560870^42561275-,chr15,+,42560870^,42561270-,42560870^42561275-
chr15@+@42694342^42694460-@42694342^42694528-,chr15,+,42694342^,42694460-,42694342^42694528-
chr15@-@42878549^42872758-@42878549^42872696-,chr15,-,42878549^,42872758-,42878549^42872696-
chr15@-@42878549^42872758-@42878549^42872677-,chr15,-,42878549^,42872758-,42878549^42872677-
chr15@-@42878549^42872696-@42878549^42872677-,chr15,-,42878549^,42872696-,42878549^42872677-
chr15@-@42872611^42840433-@42872611^42840432-,chr15,-,42872611^,42840433-,42872611^42840432-
chr15@+@43148879^43149029-@43148879^43149108-,chr15,+,43148879^,43149029-,43148879^43149108-
chr15@+@43192803^43194081-@43192803^43194415-,chr15,+,43192803^,43194081-,43192803^43194415-
chr15@-@43368923^43366808-@43368923^43366774-,chr15,-,43368923^,43366808-,43368923^43366774-
chr15@-@43366110^43364487-@43366110^43364382-,chr15,-,43366110^,43364487-,43366110^43364382-
chr15@+@43376226^43376455-@43376226^43376503-,chr15,+,43376226^,43376455-,43376226^43376503-
chr15@+@43397321^43398038-@43397321^43398041-,chr15,+,43397321^,43398038-,43397321^43398041-
chr15@-@43447366^43446914-@43447366^43446910-,chr15,-,43447366^,43446914-,43447366^43446910-
chr15@-@43415594^43413334-@43415594^43413328-,chr15,-,43415594^,43413334-,43415594^43413328-
chr15@-@43573357^43573160-@43573357^43573148-,chr15,-,43573357^,43573160-,43573357^43573148-
chr15@-@43584799^43584589-@43584799^43584532-,chr15,-,43584799^,43584589-,43584799^43584532-
chr15@-@43590172^43584621-@43590172^43584532-,chr15,-,43590172^,43584621-,43590172^43584532-
chr15@-@43581853^43581429-@43581853^43581388-,chr15,-,43581853^,43581429-,43581853^43581388-
chr15@-@43573357^43573148-@43573357^43573088-,chr15,-,43573357^,43573148-,43573357^43573088-
chr15@-@43573357^43573160-@43573357^43573148-,chr15,-,43573357^,43573160-,43573357^43573148-
chr15@-@43573357^43573160-@43573357^43573088-,chr15,-,43573357^,43573160-,43573357^43573088-
chr15@+@43593271^43594045-@43593271^43594183-,chr15,+,43593271^,43594045-,43593271^43594183-
chr15@+@43594367^43594879-@43594367^43594972-,chr15,+,43594367^,43594879-,43594367^43594972-
chr15@+@43596531^43597376-@43596531^43598193-,chr15,+,43596531^,43597376-,43596531^43598193-
chr15@-@43613887^43613306-@43613887^43613231-,chr15,-,43613887^,43613306-,43613887^43613231-
