ase_id,chr,strand,out_donor,out_acceptor,in_junction
chr12@-@56354990^56354863-@56354992^56354990-56354864^56354862-,chr12,-,56354990^,56354863-,56354992^56354990-56354864^56354862-
chr12@-@56355072^56354897-@56355074^56355072-56354898^56354896-,chr12,-,56355072^,56354897-,56355074^56355072-56354898^56354896-
chr12@-@56420813^56420687-@56420815^56420813-56420688^56420686-,chr12,-,56420813^,56420687-,56420815^56420813-56420688^56420686-
chr12@-@56475945^56475682-@56475947^56475945-56475683^56475681-,chr12,-,56475945^,56475682-,56475947^56475945-56475683^56475681-
chr12@-@56605073^56604799-@56605075^56605073-56604800^56604798-,chr12,-,56605073^,56604799-,56605075^56605073-56604800^56604798-
chr12@-@56615219^56615128-@56615221^56615219-56615129^56615127-,chr12,-,56615219^,56615128-,56615221^56615219-56615129^56615127-
chr12@-@56712786^56712552-@56712788^56712786-56712553^56712551-,chr12,-,56712786^,56712552-,56712788^56712786-56712553^56712551-
chr12@-@56746926^56746854-@56746928^56746926-56746855^56746853-,chr12,-,56746926^,56746854-,56746928^56746926-56746855^56746853-
chr12@-@57106191^57105599-@57106193^57106191-57105600^57105598-,chr12,-,57106191^,57105599-,57106193^57106191-57105600^57105598-
chr12@+@57204749^57205109-@57204748^57204750-57205109^57205111-,chr12,+,57204749^,57205109-,57204748^57204750-57205109^57205111-
chr12@+@57208216^57208711-@57208215^57208217-57208711^57208713-,chr12,+,57208216^,57208711-,57208215^57208217-57208711^57208713-
chr12@+@57231000^57231713-@57230999^57231001-57231713^57231715-,chr12,+,57231000^,57231713-,57230999^57231001-57231713^57231715-
chr12@+@57232292^57232483-@57232291^57232293-57232483^57232485-,chr12,+,57232292^,57232483-,57232291^57232293-57232483^57232485-
chr12@+@57232292^57232453-@57232291^57232293-57232453^57232455-,chr12,+,57232292^,57232453-,57232291^57232293-57232453^57232455-
chr12@+@57232292^57232425-@57232291^57232293-57232425^57232427-,chr12,+,57232292^,57232425-,57232291^57232293-57232425^57232427-
chr12@+@57234110^57234234-@57234109^57234111-57234234^57234236-,chr12,+,57234110^,57234234-,57234109^57234111-57234234^57234236-
chr12@-@57476364^57476166-@57476366^57476364-57476167^57476165-,chr12,-,57476364^,57476166-,57476366^57476364-57476167^57476165-
chr12@-@57476871^57476651-@57476873^57476871-57476652^57476650-,chr12,-,57476871^,57476651-,57476873^57476871-57476652^57476650-
chr12@-@57477459^57477269-@57477461^57477459-57477270^57477268-,chr12,-,57477459^,57477269-,57477461^57477459-57477270^57477268-
chr12@+@57489109^57489267-@57489108^57489110-57489267^57489269-,chr12,+,57489109^,57489267-,57489108^57489110-57489267^57489269-
chr12@+@57489345^57489455-@57489344^57489346-57489455^57489457-,chr12,+,57489345^,57489455-,57489344^57489346-57489455^57489457-
chr12@+@57489345^57489424-@57489344^57489346-57489424^57489426-,chr12,+,57489345^,57489424-,57489344^57489346-57489424^57489426-
chr12@+@57512103^57512303-@57512102^57512104-57512303^57512305-,chr12,+,57512103^,57512303-,57512102^57512104-57512303^57512305-
chr12@+@57512103^57512236-@57512102^57512104-57512236^57512238-,chr12,+,57512103^,57512236-,57512102^57512104-57512236^57512238-
chr12@+@57515991^57516245-@57515990^57515992-57516245^57516247-,chr12,+,57515991^,57516245-,57515990^57515992-57516245^57516247-
chr12@+@57515991^57516139-@57515990^57515992-57516139^57516141-,chr12,+,57515991^,57516139-,57515990^57515992-57516139^57516141-
chr12@+@57516158^57516245-@57516157^57516159-57516245^57516247-,chr12,+,57516158^,57516245-,57516157^57516159-57516245^57516247-
chr12@+@57516337^57516435-@57516336^57516338-57516435^57516437-,chr12,+,57516337^,57516435-,57516336^57516338-57516435^57516437-
chr12@-@57517706^57517424-@57517708^57517706-57517425^57517423-,chr12,-,57517706^,57517424-,57517708^57517706-57517425^57517423-
chr12@-@57517706^57517438-@57517708^57517706-57517439^57517437-,chr12,-,57517706^,57517438-,57517708^57517706-57517439^57517437-
chr12@-@57517706^57517542-@57517708^57517706-57517543^57517541-,chr12,-,57517706^,57517542-,57517708^57517706-57517543^57517541-
chr12@-@57517706^57517595-@57517708^57517706-57517596^57517594-,chr12,-,57517706^,57517595-,57517708^57517706-57517596^57517594-
chr12@+@57524092^57524280-@57524091^57524093-57524280^57524282-,chr12,+,57524092^,57524280-,57524091^57524093-57524280^57524282-
chr12@-@57533238^57533022-@57533240^57533238-57533023^57533021-,chr12,-,57533238^,57533022-,57533240^57533238-57533023^57533021-
chr12@+@57601636^57601926-@57601635^57601637-57601926^57601928-,chr12,+,57601636^,57601926-,57601635^57601637-57601926^57601928-
chr12@+@57606029^57606190-@57606028^57606030-57606190^57606192-,chr12,+,57606029^,57606190-,57606028^57606030-57606190^57606192-
chr12@+@57616897^57617230-@57616896^57616898-57617230^57617232-,chr12,+,57616897^,57617230-,57616896^57616898-57617230^57617232-
chr12@+@57625752^57625998-@57625751^57625753-57625998^57626000-,chr12,+,57625752^,57625998-,57625751^57625753-57625998^57626000-
chr12@-@57628122^57627858-@57628124^57628122-57627859^57627857-,chr12,-,57628122^,57627858-,57628124^57628122-57627859^57627857-
chr12@-@57628122^57627891-@57628124^57628122-57627892^57627890-,chr12,-,57628122^,57627891-,57628124^57628122-57627892^57627890-
chr12@-@57631339^57631254-@57631341^57631339-57631255^57631253-,chr12,-,57631339^,57631254-,57631341^57631339-57631255^57631253-
chr12@+@57695976^57696275-@57695975^57695977-57696275^57696277-,chr12,+,57695976^,57696275-,57695975^57695977-57696275^57696277-
chr12@+@57696038^57696275-@57696037^57696039-57696275^57696277-,chr12,+,57696038^,57696275-,57696037^57696039-57696275^57696277-
chr12@+@57715970^57716092-@57715969^57715971-57716092^57716094-,chr12,+,57715970^,57716092-,57715969^57715971-57716092^57716094-
chr12@+@57715970^57716089-@57715969^57715971-57716089^57716091-,chr12,+,57715970^,57716089-,57715969^57715971-57716089^57716091-
chr12@+@57719182^57720099-@57719181^57719183-57720099^57720101-,chr12,+,57719182^,57720099-,57719181^57719183-57720099^57720101-
chr12@+@57746256^57746593-@57746255^57746257-57746593^57746595-,chr12,+,57746256^,57746593-,57746255^57746257-57746593^57746595-
chr12@+@57746256^57746589-@57746255^57746257-57746589^57746591-,chr12,+,57746256^,57746589-,57746255^57746257-57746589^57746591-
chr12@-@57751500^57751342-@57751502^57751500-57751343^57751341-,chr12,-,57751500^,57751342-,57751502^57751500-57751343^57751341-
chr12@-@57765297^57765211-@57765299^57765297-57765212^57765210-,chr12,-,57765297^,57765211-,57765299^57765297-57765212^57765210-
chr12@+@57783652^57783941-@57783651^57783653-57783941^57783943-,chr12,+,57783652^,57783941-,57783651^57783653-57783941^57783943-
chr12@-@57807590^57807489-@57807592^57807590-57807490^57807488-,chr12,-,57807590^,57807489-,57807592^57807590-57807490^57807488-
chr12@-@57872349^57872088-@57872351^57872349-57872089^57872087-,chr12,-,57872349^,57872088-,57872351^57872349-57872089^57872087-
chr12@-@57936051^57935914-@57936053^57936051-57935915^57935913-,chr12,-,57936051^,57935914-,57936053^57936051-57935915^57935913-
chr12@+@62383998^62384078-@62383997^62383999-62384078^62384080-,chr12,+,62383998^,62384078-,62383997^62383999-62384078^62384080-
chr12@-@64275298^64274975-@64275300^64275298-64274976^64274974-,chr12,-,64275298^,64274975-,64275300^64275298-64274976^64274974-
chr12@+@64425138^64425338-@64425137^64425139-64425338^64425340-,chr12,+,64425138^,64425338-,64425137^64425139-64425338^64425340-
chr12@+@64425182^64425338-@64425181^64425183-64425338^64425340-,chr12,+,64425182^,64425338-,64425181^64425183-64425338^64425340-
chr12@+@64485513^64485958-@64485512^64485514-64485958^64485960-,chr12,+,64485513^,64485958-,64485512^64485514-64485958^64485960-
chr12@+@64485513^64485926-@64485512^64485514-64485926^64485928-,chr12,+,64485513^,64485926-,64485512^64485514-64485926^64485928-
chr12@+@64610541^64610619-@64610540^64610542-64610619^64610621-,chr12,+,64610541^,64610619-,64610540^64610542-64610619^64610621-
chr12@+@65245774^65245861-@65245773^65245775-65245861^65245863-,chr12,+,65245774^,65245861-,65245773^65245775-65245861^65245863-
chr12@-@66138745^66138742-@66138747^66138745-66138743^66138741-,chr12,-,66138745^,66138742-,66138747^66138745-66138743^66138741-
chr12@+@69812877^69812964-@69812876^69812878-69812964^69812966-,chr12,+,69812877^,69812964-,69812876^69812878-69812964^69812966-
chr12@-@71611786^71611097-@71611788^71611786-71611098^71611096-,chr12,-,71611786^,71611097-,71611788^71611786-71611098^71611096-
chr12@-@71656885^71656563-@71656887^71656885-71656564^71656562-,chr12,-,71656885^,71656563-,71656887^71656885-71656564^71656562-
chr12@-@72254523^72254082-@72254525^72254523-72254083^72254081-,chr12,-,72254523^,72254082-,72254525^72254523-72254083^72254081-
chr12@-@72255404^72254614-@72255406^72255404-72254615^72254613-,chr12,-,72255404^,72254614-,72255406^72255404-72254615^72254613-
chr12@-@72264482^72261428-@72264484^72264482-72261429^72261427-,chr12,-,72264482^,72261428-,72264484^72264482-72261429^72261427-
chr12@-@79592611^79585148-@79592613^79592611-79585149^79585147-,chr12,-,79592611^,79585148-,79592613^79592611-79585149^79585147-
chr12@-@79779339^79778600-@79779341^79779339-79778601^79778599-,chr12,-,79779339^,79778600-,79779341^79779339-79778601^79778599-
chr12@-@79779321^79778600-@79779323^79779321-79778601^79778599-,chr12,-,79779321^,79778600-,79779323^79779321-79778601^79778599-
chr12@+@81292362^81292458-@81292361^81292363-81292458^81292460-,chr12,+,81292362^,81292458-,81292361^81292363-81292458^81292460-
chr12@+@88043715^88045582-@88043714^88043716-88045582^88045584-,chr12,+,88043715^,88045582-,88043714^88043716-88045582^88045584-
chr12@+@93573036^93574722-@93573035^93573037-93574722^93574724-,chr12,+,93573036^,93574722-,93573035^93573037-93574722^93574724-
chr12@-@94312931^94312929-@94312933^94312931-94312930^94312928-,chr12,-,94312931^,94312929-,94312933^94312931-94312930^94312928-
chr12@-@94412517^94412429-@94412519^94412517-94412430^94412428-,chr12,-,94412517^,94412429-,94412519^94412517-94412430^94412428-
chr12@-@95058310^95057878-@95058312^95058310-95057879^95057877-,chr12,-,95058310^,95057878-,95058312^95058310-95057879^95057877-
chr12@-@96013188^96009148-@96013190^96013188-96009149^96009147-,chr12,-,96013188^,96009148-,96013190^96013188-96009149^96009147-
chr12@+@96907624^96907702-@96907623^96907625-96907702^96907704-,chr12,+,96907624^,96907702-,96907623^96907625-96907702^96907704-
chr12@+@97492606^97493875-@97492605^97492607-97493875^97493877-,chr12,+,97492606^,97493875-,97492605^97492607-97493875^97493877-
chr12@+@98593740^98593975-@98593739^98593741-98593975^98593977-,chr12,+,98593740^,98593975-,98593739^98593741-98593975^98593977-
chr12@+@98594135^98595727-@98594134^98594136-98595727^98595729-,chr12,+,98594135^,98595727-,98594134^98594136-98595727^98595729-
chr12@+@98727191^98727279-@98727190^98727192-98727279^98727281-,chr12,+,98727191^,98727279-,98727190^98727192-98727279^98727281-
chr12@-@100157528^100157256-@100157530^100157528-100157257^100157255-,chr12,-,100157528^,100157256-,100157530^100157528-100157257^100157255-
chr12@-@100157349^100157256-@100157351^100157349-100157257^100157255-,chr12,-,100157349^,100157256-,100157351^100157349-100157257^100157255-
chr12@-@100157528^100157445-@100157530^100157528-100157446^100157444-,chr12,-,100157528^,100157445-,100157530^100157528-100157446^100157444-
chr12@-@101729109^101728980-@101729111^101729109-101728981^101728979-,chr12,-,101729109^,101728980-,101729111^101729109-101728981^101728979-
chr12@-@101733575^101731666-@101733577^101733575-101731667^101731665-,chr12,-,101733575^,101731666-,101733577^101733575-101731667^101731665-
chr12@-@103268858^103267886-@103268860^103268858-103267887^103267885-,chr12,-,103268858^,103267886-,103268860^103268858-103267887^103267885-
chr12@+@103942796^103943074-@103942795^103942797-103943074^103943076-,chr12,+,103942796^,103943074-,103942795^103942797-103943074^103943076-
chr12@+@103982934^103983295-@103982933^103982935-103983295^103983297-,chr12,+,103982934^,103983295-,103982933^103982935-103983295^103983297-
chr12@+@108564155^108564279-@108564154^108564156-108564279^108564281-,chr12,+,108564155^,108564279-,108564154^108564156-108564279^108564281-
chr12@-@109093247^109092787-@109093249^109093247-109092788^109092786-,chr12,-,109093247^,109092787-,109093249^109093247-109092788^109092786-
chr12@-@109093247^109092937-@109093249^109093247-109092938^109092936-,chr12,-,109093247^,109092937-,109093249^109093247-109092938^109092936-
chr12@-@109561243^109561104-@109561245^109561243-109561105^109561103-,chr12,-,109561243^,109561104-,109561245^109561243-109561105^109561103-
chr12@-@109814718^109814615-@109814720^109814718-109814616^109814614-,chr12,-,109814718^,109814615-,109814720^109814718-109814616^109814614-
chr12@-@110436557^110436204-@110436559^110436557-110436205^110436203-,chr12,-,110436557^,110436204-,110436559^110436557-110436205^110436203-
chr12@+@110530633^110531574-@110530632^110530634-110531574^110531576-,chr12,+,110530633^,110531574-,110530632^110530634-110531574^110531576-
chr12@-@111841684^111841470-@111841686^111841684-111841471^111841469-,chr12,-,111841684^,111841470-,111841686^111841684-111841471^111841469-
chr12@-@111936742^111934030-@111936744^111936742-111934031^111934029-,chr12,-,111936742^,111934030-,111936744^111936742-111934031^111934029-
chr12@-@111936692^111934030-@111936694^111936692-111934031^111934029-,chr12,-,111936692^,111934030-,111936694^111936692-111934031^111934029-
chr12@-@112040481^112039339-@112040483^112040481-112039340^112039338-,chr12,-,112040481^,112039339-,112040483^112040481-112039340^112039338-
chr12@-@113119362^113119259-@113119364^113119362-113119260^113119258-,chr12,-,113119362^,113119259-,113119364^113119362-113119260^113119258-
chr12@-@113128065^113127873-@113128067^113128065-113127874^113127872-,chr12,-,113128065^,113127873-,113128067^113128065-113127874^113127872-
chr12@+@113288234^113288758-@113288233^113288235-113288758^113288760-,chr12,+,113288234^,113288758-,113288233^113288235-113288758^113288760-
chr12@+@113291958^113292934-@113291957^113291959-113292934^113292936-,chr12,+,113291958^,113292934-,113291957^113291959-113292934^113292936-
chr12@-@115975515^115975313-@115975517^115975515-115975314^115975312-,chr12,-,115975515^,115975313-,115975517^115975515-115975314^115975312-
chr12@-@115975515^115975349-@115975517^115975515-115975350^115975348-,chr12,-,115975515^,115975349-,115975517^115975515-115975350^115975348-
chr12@-@115982384^115980938-@115982386^115982384-115980939^115980937-,chr12,-,115982384^,115980938-,115982386^115982384-115980939^115980937-
chr12@+@118017815^118017995-@118017814^118017816-118017995^118017997-,chr12,+,118017815^,118017995-,118017814^118017816-118017995^118017997-
chr12@+@118017852^118017995-@118017851^118017853-118017995^118017997-,chr12,+,118017852^,118017995-,118017851^118017853-118017995^118017997-
chr12@-@120199310^120199205-@120199312^120199310-120199206^120199204-,chr12,-,120199310^,120199205-,120199312^120199310-120199206^120199204-
chr12@-@120216841^120216581-@120216843^120216841-120216582^120216580-,chr12,-,120216841^,120216581-,120216843^120216841-120216582^120216580-
chr12@+@120496216^120496416-@120496215^120496217-120496416^120496418-,chr12,+,120496216^,120496416-,120496215^120496217-120496416^120496418-
chr12@+@120534407^120534658-@120534406^120534408-120534658^120534660-,chr12,+,120534407^,120534658-,120534406^120534408-120534658^120534660-
chr12@-@120579774^120579597-@120579776^120579774-120579598^120579596-,chr12,-,120579774^,120579597-,120579776^120579774-120579598^120579596-
chr12@+@120996742^120997474-@120996741^120996743-120997474^120997476-,chr12,+,120996742^,120997474-,120996741^120996743-120997474^120997476-
chr12@+@120999389^120999483-@120999388^120999390-120999483^120999485-,chr12,+,120999389^,120999483-,120999388^120999390-120999483^120999485-
chr12@+@120999389^120999462-@120999388^120999390-120999462^120999464-,chr12,+,120999389^,120999462-,120999388^120999390-120999462^120999464-
chr12@+@121177212^121177297-@121177211^121177213-121177297^121177299-,chr12,+,121177212^,121177297-,121177211^121177213-121177297^121177299-
chr12@+@121222166^121222947-@121222165^121222167-121222947^121222949-,chr12,+,121222166^,121222947-,121222165^121222167-121222947^121222949-
chr12@+@121228866^121228963-@121228865^121228867-121228963^121228965-,chr12,+,121228866^,121228963-,121228865^121228867-121228963^121228965-
chr12@+@121232676^121232997-@121232675^121232677-121232997^121232999-,chr12,+,121232676^,121232997-,121232675^121232677-121232997^121232999-
chr12@-@121318501^121318351-@121318503^121318501-121318352^121318350-,chr12,-,121318501^,121318351-,121318503^121318501-121318352^121318350-
chr12@-@121318501^121318404-@121318503^121318501-121318405^121318403-,chr12,-,121318501^,121318404-,121318503^121318501-121318405^121318403-
chr12@-@121318501^121318424-@121318503^121318501-121318425^121318423-,chr12,-,121318501^,121318424-,121318503^121318501-121318425^121318423-
chr12@-@121328316^121327231-@121328318^121328316-121327232^121327230-,chr12,-,121328316^,121327231-,121328318^121328316-121327232^121327230-
chr12@-@121346896^121346031-@121346898^121346896-121346032^121346030-,chr12,-,121346896^,121346031-,121346898^121346896-121346032^121346030-
chr12@-@121430277^121430163-@121430279^121430277-121430164^121430162-,chr12,-,121430277^,121430163-,121430279^121430277-121430164^121430162-
chr12@-@121440816^121440075-@121440818^121440816-121440076^121440074-,chr12,-,121440816^,121440075-,121440818^121440816-121440076^121440074-
