ase_id,chr,strand,out_donor,out_acceptor,in_junction
chr7@+@128947056^128947729-@128947535^128947729-,chr7,+,128947056^,128947729-,128947535^128947729-
chr7@-@129880895^129879642-@129880879^129879642-,chr7,-,129880895^,129879642-,129880879^129879642-
chr7@+@130304566^130305816-@130304579^130305816-,chr7,+,130304566^,130305816-,130304579^130305816-
chr7@+@130345896^130346407-@130345909^130346407-,chr7,+,130345896^,130346407-,130345909^130346407-
chr7@+@130367571^130368410-@130367990^130368410-,chr7,+,130367571^,130368410-,130367990^130368410-
chr7@+@130381146^130383684-@130381179^130381630-130381863^130382108-130382209^130383391-130383492^130383684-,chr7,+,130381146^,130383684-,130381179^130381630-130381863^130382108-130382209^130383391-130383492^130383684-
chr7@+@130381146^130383684-@130381179^130381695-130381863^130382108-130382209^130383391-130383492^130383684-,chr7,+,130381146^,130383684-,130381179^130381695-130381863^130382108-130382209^130383391-130383492^130383684-
chr7@-@130404640^130402799-@130404564^130402799-,chr7,-,130404640^,130402799-,130404564^130402799-
chr7@-@130508569^130507823-@130508562^130507823-,chr7,-,130508569^,130507823-,130508562^130507823-
chr7@-@131324303^131323868-@131324252^131323868-,chr7,-,131324303^,131323868-,131324252^131323868-
chr7@-@131324303^131323868-@131324301^131323868-,chr7,-,131324303^,131323868-,131324301^131323868-
chr7@-@131324301^131323868-@131324252^131323868-,chr7,-,131324301^,131323868-,131324252^131323868-
chr7@-@134447980^134447381-@134447461^134447381-,chr7,-,134447980^,134447381-,134447461^134447381-
chr7@+@134539017^134541047-@134539075^134541047-,chr7,+,134539017^,134541047-,134539075^134541047-
chr7@+@134933390^134935688-@134934077^134935688-,chr7,+,134933390^,134935688-,134934077^134935688-
chr7@+@134933390^134941092-@134934077^134935688-134935765^134941092-,chr7,+,134933390^,134941092-,134934077^134935688-134935765^134941092-
chr7@-@135168786^135167807-@135168745^135167807-,chr7,-,135168786^,135167807-,135168745^135167807-
chr7@-@135168931^135167807-@135168786^135167807-,chr7,-,135168931^,135167807-,135168786^135167807-
chr7@-@135168969^135167807-@135168786^135167807-,chr7,-,135168969^,135167807-,135168786^135167807-
chr7@-@135168786^135167807-@135168749^135167807-,chr7,-,135168786^,135167807-,135168749^135167807-
chr7@-@135168931^135167807-@135168745^135167807-,chr7,-,135168931^,135167807-,135168745^135167807-
chr7@-@135168969^135167807-@135168745^135167807-,chr7,-,135168969^,135167807-,135168745^135167807-
chr7@-@135168749^135167807-@135168745^135167807-,chr7,-,135168749^,135167807-,135168745^135167807-
chr7@-@135168969^135167807-@135168931^135167807-,chr7,-,135168969^,135167807-,135168931^135167807-
chr7@-@135168931^135167807-@135168749^135167807-,chr7,-,135168931^,135167807-,135168749^135167807-
chr7@-@135168969^135167807-@135168749^135167807-,chr7,-,135168969^,135167807-,135168749^135167807-
chr7@-@135197993^135196337-@135197044^135196337-,chr7,-,135197993^,135196337-,135197044^135196337-
chr7@-@135410524^135398226-@135410515^135398226-,chr7,-,135410524^,135398226-,135410515^135398226-
chr7@+@135606210^135606751-@135606226^135606751-,chr7,+,135606210^,135606751-,135606226^135606751-
chr7@+@135644978^135646158-@135645018^135645468-135645596^135646158-,chr7,+,135644978^,135646158-,135645018^135645468-135645596^135646158-
chr7@-@135733677^135730281-@135733646^135730281-,chr7,-,135733677^,135730281-,135733646^135730281-
chr7@+@136869117^136869261-@136869173^136869261-,chr7,+,136869117^,136869261-,136869173^136869261-
chr7@+@138514589^138515212-@138514844^138515212-,chr7,+,138514589^,138515212-,138514844^138515212-
chr7@+@138554864^138567481-@138554966^138567481-,chr7,+,138554864^,138567481-,138554966^138567481-
chr7@-@139079470^139078653-@139079104^139078653-,chr7,-,139079470^,139078653-,139079104^139078653-
chr7@+@139134721^139137847-@139134792^139137847-,chr7,+,139134721^,139137847-,139134792^139137847-
chr7@-@139600435^139584064-@139600417^139596998-139596717^139584064-,chr7,-,139600435^,139584064-,139600417^139596998-139596717^139584064-
chr7@+@139875637^139911225-@139875666^139911225-,chr7,+,139875637^,139911225-,139875666^139911225-
chr7@+@139875637^139936191-@139875666^139911225-139911321^139936191-,chr7,+,139875637^,139936191-,139875666^139911225-139911321^139936191-
chr7@-@140808892^140808062-@140808883^140808062-,chr7,-,140808892^,140808062-,140808883^140808062-
chr7@+@141614178^141615471-@141614582^141615471-,chr7,+,141614178^,141615471-,141614582^141615471-
chr7@-@141727554^141727378-@141727497^141727378-,chr7,-,141727554^,141727378-,141727497^141727378-
chr7@+@141738503^141739124-@141738593^141739124-,chr7,+,141738503^,141739124-,141738593^141739124-
chr7@+@141738410^141739124-@141738503^141739124-,chr7,+,141738410^,141739124-,141738503^141739124-
chr7@+@141741792^141742169-@141741798^141742169-,chr7,+,141741792^,141742169-,141741798^141742169-
chr7@+@142752550^142752868-@142752567^142752868-,chr7,+,142752550^,142752868-,142752567^142752868-
chr7@+@142774038^142774356-@142774055^142774356-,chr7,+,142774038^,142774356-,142774055^142774356-
chr7@+@143265092^143267617-@143265296^143267617-,chr7,+,143265092^,143267617-,143265296^143267617-
chr7@-@143359732^143359024-@143359326^143359024-,chr7,-,143359732^,143359024-,143359326^143359024-
chr7@-@143358843^143357423-@143358827^143357423-,chr7,-,143358843^,143357423-,143358827^143357423-
chr7@+@143382447^143382801-@143382685^143382801-,chr7,+,143382447^,143382801-,143382685^143382801-
chr7@-@143833729^143813779-@143833247^143813779-,chr7,-,143833729^,143813779-,143833247^143813779-
chr7@-@143857100^143854142-@143857074^143854142-,chr7,-,143857100^,143854142-,143857074^143854142-
chr7@-@144254604^144253588-@144254434^144253588-,chr7,-,144254604^,144253588-,144254434^144253588-
chr7@+@144362853^144366355-@144365823^144366355-,chr7,+,144362853^,144366355-,144365823^144366355-
chr7@-@144400206^144399863-@144400110^144399863-,chr7,-,144400206^,144399863-,144400110^144399863-
chr7@-@148846497^148832750-@148846470^148832750-,chr7,-,148846497^,148832750-,148846470^148832750-
chr7@-@148846497^148832750-@148846470^148837000-148836822^148832750-,chr7,-,148846497^,148832750-,148846470^148837000-148836822^148832750-
chr7@-@148826469^148819687-@148826454^148819687-,chr7,-,148826469^,148819687-,148826454^148819687-
chr7@+@149154317^149166158-@149154340^149166158-,chr7,+,149154317^,149166158-,149154340^149166158-
chr7@+@149290038^149292211-@149290083^149292211-,chr7,+,149290038^,149292211-,149290083^149292211-
chr7@+@149293842^149294380-@149294016^149294380-,chr7,+,149293842^,149294380-,149294016^149294380-
chr7@+@149285496^149287565-@149285696^149287565-,chr7,+,149285496^,149287565-,149285696^149287565-
chr7@-@149551655^149550946-@149551574^149550946-,chr7,-,149551655^,149550946-,149551574^149550946-
chr7@+@149730568^149731672-@149730713^149731672-,chr7,+,149730568^,149731672-,149730713^149731672-
chr7@+@149790519^149791302-@149790620^149791019-149791202^149791302-,chr7,+,149790519^,149791302-,149790620^149791019-149791202^149791302-
chr7@+@149838461^149844625-@149838635^149844625-,chr7,+,149838461^,149844625-,149838635^149844625-
chr7@+@149874935^149875598-@149875033^149875598-,chr7,+,149874935^,149875598-,149875033^149875598-
chr7@+@149878746^149879335-@149878790^149879335-,chr7,+,149878746^,149879335-,149878790^149879335-
chr7@+@149878746^149879335-@149878790^149879166-149879225^149879335-,chr7,+,149878746^,149879335-,149878790^149879166-149879225^149879335-
chr7@+@150040654^150041363-@150040715^150041363-,chr7,+,150040654^,150041363-,150040715^150041363-
chr7@-@150295306^150289593-@150295252^150293419-150293312^150289593-,chr7,-,150295306^,150289593-,150295252^150293419-150293312^150289593-
chr7@+@150407863^150410160-@150408488^150410160-,chr7,+,150407863^,150410160-,150408488^150410160-
chr7@+@150569959^150572129-@150570001^150572129-,chr7,+,150569959^,150572129-,150570001^150572129-
chr7@+@150569959^150572129-@150570009^150572129-,chr7,+,150569959^,150572129-,150570009^150572129-
chr7@+@150570001^150572129-@150570009^150572129-,chr7,+,150570001^,150572129-,150570009^150572129-
chr7@+@150804472^150804827-@150804485^150804827-,chr7,+,150804472^,150804827-,150804485^150804827-
chr7@-@151015003^151014289-@151014946^151014289-,chr7,-,151015003^,151014289-,151014946^151014289-
chr7@+@151040634^151040828-@151040644^151040828-,chr7,+,151040634^,151040828-,151040644^151040828-
chr7@+@151044146^151045209-@151044221^151045209-,chr7,+,151044146^,151045209-,151044221^151045209-
chr7@+@151052237^151052574-@151052474^151052574-,chr7,+,151052237^,151052574-,151052474^151052574-
chr7@-@151078923^151078701-@151078842^151078701-,chr7,-,151078923^,151078701-,151078842^151078701-
chr7@+@151120567^151122725-@151120745^151122725-,chr7,+,151120567^,151122725-,151120745^151122725-
chr7@-@151193291^151192829-@151193197^151192829-,chr7,-,151193291^,151192829-,151193197^151192829-
chr7@-@151242721^151242603-@151242705^151242603-,chr7,-,151242721^,151242603-,151242705^151242603-
chr7@-@151242481^151242232-@151242465^151242232-,chr7,-,151242481^,151242232-,151242465^151242232-
chr7@+@151374201^151375848-@151374243^151375848-,chr7,+,151374201^,151375848-,151374243^151375848-
chr7@-@151437996^151436325-@151437839^151436325-,chr7,-,151437996^,151436325-,151437839^151436325-
chr7@-@152158863^152157925-@152158857^152157925-,chr7,-,152158863^,152157925-,152158857^152157925-
chr7@-@152158863^152156346-@152158857^152157925-152157761^152156346-,chr7,-,152158863^,152156346-,152158857^152157925-152157761^152156346-
chr7@-@152145165^152144881-@152145153^152144881-,chr7,-,152145165^,152144881-,152145153^152144881-
chr7@-@153411586^153405598-@153411582^153405598-,chr7,-,153411586^,153405598-,153411582^153405598-
chr7@+@154944398^154946360-@154944620^154946360-,chr7,+,154944398^,154946360-,154944620^154946360-
chr7@-@154947903^154946813-@154947832^154946813-,chr7,-,154947903^,154946813-,154947832^154946813-
chr7@+@155298366^155302251-@155298697^155301566-155301690^155302251-,chr7,+,155298366^,155302251-,155298697^155301566-155301690^155302251-
chr7@-@155507020^155503105-@155506617^155503105-,chr7,-,155507020^,155503105-,155506617^155503105-
chr7@-@155644362^155643604-@155644214^155643604-,chr7,-,155644362^,155643604-,155644214^155643604-
chr7@-@156481377^156472711-@156480665^156472711-,chr7,-,156481377^,156472711-,156480665^156472711-
chr7@+@156654637^156658184-@156654718^156657541-156657573^156658184-,chr7,+,156654637^,156658184-,156654718^156657541-156657573^156658184-
chr7@-@156836813^156833792-@156836809^156833792-,chr7,-,156836813^,156833792-,156836809^156833792-
chr7@-@156833753^156826744-@156833739^156826744-,chr7,-,156833753^,156826744-,156833739^156826744-
chr7@-@157008998^157006639-@157008528^157006639-,chr7,-,157008998^,157006639-,157008528^157006639-
chr7@+@157410001^157416016-@157415529^157416016-,chr7,+,157410001^,157416016-,157415529^157416016-
chr7@+@158902595^158905989-@158905283^158905989-,chr7,+,158902595^,158905989-,158905283^158905989-
chr8@+@232624^240824-@232694^240824-,chr8,+,232624^,240824-,232694^240824-
chr8@+@243805^244619-@243858^244619-,chr8,+,243805^,244619-,243858^244619-
chr8@+@1763885^1770932-@1763925^1770932-,chr8,+,1763885^,1770932-,1763925^1770932-
chr8@+@1869250^1876571-@1869316^1876571-,chr8,+,1869250^,1876571-,1869316^1876571-
chr8@-@6621423^6620224-@6621345^6620224-,chr8,-,6621423^,6620224-,6621345^6620224-
chr8@-@6621423^6620224-@6620992^6620224-,chr8,-,6621423^,6620224-,6620992^6620224-
chr8@-@6621345^6620224-@6620992^6620224-,chr8,-,6621345^,6620224-,6620992^6620224-
chr8@-@7349083^7325198-@7348973^7325198-,chr8,-,7349083^,7325198-,7348973^7325198-
chr8@+@9155076^9156152-@9155149^9156152-,chr8,+,9155076^,9156152-,9155149^9156152-
chr8@+@9189586^9198924-@9189597^9198924-,chr8,+,9189586^,9198924-,9189597^9198924-
chr8@+@9189586^9198924-@9189597^9198924-,chr8,+,9189586^,9198924-,9189597^9198924-
chr8@+@9189586^9198924-@9189597^9198924-,chr8,+,9189586^,9198924-,9189597^9198924-
chr8@+@9189586^9202392-@9189597^9198924-9198991^9202392-,chr8,+,9189586^,9202392-,9189597^9198924-9198991^9202392-
chr8@+@9189586^9202499-@9189597^9202499-,chr8,+,9189586^,9202499-,9189597^9202499-
chr8@+@9189586^9202499-@9189597^9198924-9198991^9202499-,chr8,+,9189586^,9202499-,9189597^9198924-9198991^9202499-
chr8@-@9900555^9900286-@9900545^9900286-,chr8,-,9900555^,9900286-,9900545^9900286-
chr8@-@9900555^9900198-@9900545^9900198-,chr8,-,9900555^,9900198-,9900545^9900198-
chr8@-@10498728^10497971-@10498616^10497971-,chr8,-,10498728^,10497971-,10498616^10497971-
chr8@-@10496635^10496466-@10496600^10496466-,chr8,-,10496635^,10496466-,10496600^10496466-
chr8@-@10498728^10484246-@10498616^10497971-10497712^10484246-,chr8,-,10498728^,10484246-,10498616^10497971-10497712^10484246-
chr8@+@10531545^10532906-@10531712^10532906-,chr8,+,10531545^,10532906-,10531712^10532906-
chr8@+@11769791^11771446-@11770335^11771446-,chr8,+,11769791^,11771446-,11770335^11771446-
chr8@+@11771585^11783203-@11771590^11783203-,chr8,+,11771585^,11783203-,11771590^11783203-
chr8@-@11861406^11853479-@11861361^11853479-,chr8,-,11861406^,11853479-,11861361^11853479-
chr8@+@12122050^12145423-@12122160^12145423-,chr8,+,12122050^,12145423-,12122160^12145423-
chr8@+@12122050^12145639-@12122160^12145639-,chr8,+,12122050^,12145639-,12122160^12145639-
chr8@+@12122050^12145639-@12122160^12145423-12145546^12145639-,chr8,+,12122050^,12145639-,12122160^12145423-12145546^12145639-
chr8@-@12193975^12191841-@12193877^12191841-,chr8,-,12193975^,12191841-,12193877^12191841-
chr8@-@12186700^12185525-@12186352^12185525-,chr8,-,12186700^,12185525-,12186352^12185525-
chr8@-@12185376^12183706-@12185234^12183706-,chr8,-,12185376^,12183706-,12185234^12183706-
chr8@+@12991000^13006202-@12991031^13006202-,chr8,+,12991000^,13006202-,12991031^13006202-
chr8@+@17576756^17577136-@17576760^17577136-,chr8,+,17576756^,17577136-,17576760^17577136-
chr8@-@17692142^17684542-@17691969^17691364-17691305^17684542-,chr8,-,17692142^,17684542-,17691969^17691364-17691305^17684542-
chr8@+@17991676^17993483-@17991700^17993483-,chr8,+,17991676^,17993483-,17991700^17993483-
chr8@-@18083981^18075587-@18083917^18075587-,chr8,-,18083981^,18075587-,18083917^18075587-
chr8@-@18083981^18075587-@18083899^18075587-,chr8,-,18083981^,18075587-,18083899^18075587-
chr8@-@18083981^18075587-@18083941^18075587-,chr8,-,18083981^,18075587-,18083941^18075587-
chr8@-@18084676^18075587-@18084587^18075587-,chr8,-,18084676^,18075587-,18084587^18075587-
chr8@-@18084676^18075587-@18084287^18075587-,chr8,-,18084676^,18075587-,18084287^18075587-
chr8@-@18084676^18075587-@18083981^18075587-,chr8,-,18084676^,18075587-,18083981^18075587-
chr8@-@18084676^18075587-@18084462^18075587-,chr8,-,18084676^,18075587-,18084462^18075587-
chr8@-@18071331^18069878-@18071300^18069878-,chr8,-,18071331^,18069878-,18071300^18069878-
chr8@-@18067250^18064531-@18067220^18064531-,chr8,-,18067250^,18064531-,18067220^18064531-
chr8@-@18067220^18063230-@18064457^18063230-,chr8,-,18067220^,18063230-,18064457^18063230-
chr8@-@18067220^18062423-@18064457^18063230-18063185^18062423-,chr8,-,18067220^,18062423-,18064457^18063230-18063185^18062423-
chr8@-@18062279^18061740-@18062248^18061740-,chr8,-,18062279^,18061740-,18062248^18061740-
chr8@-@18067220^18061458-@18064457^18063230-18063185^18062423-18062279^18061740-18061686^18061458-,chr8,-,18067220^,18061458-,18064457^18063230-18063185^18062423-18062279^18061740-18061686^18061458-
chr8@+@19818342^19819573-@19818473^19819573-,chr8,+,19818342^,19819573-,19818473^19819573-
chr8@+@19823981^19824803-@19824044^19824803-,chr8,+,19823981^,19824803-,19824044^19824803-
chr8@+@20954075^20955685-@20954079^20955685-,chr8,+,20954075^,20955685-,20954079^20955685-
chr8@+@20974522^20974804-@20974653^20974804-,chr8,+,20974522^,20974804-,20974653^20974804-
chr8@+@21971941^21974670-@21971968^21974670-,chr8,+,21971941^,21974670-,21971968^21974670-
chr8@-@22140625^22140248-@22140607^22140248-,chr8,-,22140625^,22140248-,22140607^22140248-
chr8@+@22164051^22164266-@22164059^22164266-,chr8,+,22164051^,22164266-,22164059^22164266-
chr8@+@22367369^22404696-@22367408^22404696-,chr8,+,22367369^,22404696-,22367408^22404696-
chr8@+@22561373^22561865-@22561536^22561865-,chr8,+,22561373^,22561865-,22561536^22561865-
chr8@+@22565872^22566661-@22566484^22566661-,chr8,+,22565872^,22566661-,22566484^22566661-
chr8@+@22579209^22580603-@22579527^22580603-,chr8,+,22579209^,22580603-,22579527^22580603-
chr8@-@23441593^23439915-@23441569^23439915-,chr8,-,23441593^,23439915-,23441569^23439915-
chr8@+@23566336^23568322-@23566813^23568322-,chr8,+,23566336^,23568322-,23566813^23568322-
chr8@+@24343584^24349864-@24343588^24349864-,chr8,+,24343584^,24349864-,24343588^24349864-
chr8@+@24343584^24351232-@24343588^24349864-24349972^24351232-,chr8,+,24343584^,24351232-,24343588^24349864-24349972^24351232-
chr8@+@25368687^25369556-@25368725^25369556-,chr8,+,25368687^,25369556-,25368725^25369556-
chr8@-@25446129^25440673-@25446080^25440673-,chr8,-,25446129^,25440673-,25446080^25440673-
chr8@+@26293283^26293666-@26293366^26293666-,chr8,+,26293283^,26293666-,26293366^26293666-
chr8@+@26293740^26338890-@26293860^26338890-,chr8,+,26293740^,26338890-,26293860^26338890-
chr8@+@26362848^26366315-@26363890^26366315-,chr8,+,26362848^,26366315-,26363890^26366315-
chr8@-@26509601^26509243-@26509548^26509243-,chr8,-,26509601^,26509243-,26509548^26509243-
chr8@-@27242397^27241757-@27242110^27241757-,chr8,-,27242397^,27241757-,27242110^27241757-
